
> 11tybundle.dev@2.0.0 perf
> DEBUG=Eleventy:Benchmark* npx @11ty/eleventy

Loaded local bundleDB
Fetched bundleRecords: 2580 records
cached starters length: 35 raw starters length: 35
Using cached starter project metadata
firehoseYears: 9 years
postCount: 1649
siteCount: 659
releaseCount: 195
starterCount: 35
authorCount: 484
categoryCount: 51

========================================
TOTAL BUNDLEDATA EXECUTION TIME: 0.18 seconds
========================================

Showcase site count: 1449
2026-02-10T04:36:47.154Z Eleventy:Benchmark Benchmark      0ms   0%     2× (Aggregate) > Compile Computed Data > ./content/blog/2024/11ty-bundle-27.md
2026-02-10T04:36:47.154Z Eleventy:Benchmark Benchmark      0ms   0%     2× (Aggregate) > Render Computed Data > ./content/blog/2024/11ty-bundle-27.md
2026-02-10T04:36:47.154Z Eleventy:Benchmark Benchmark      0ms   0%     4× (Aggregate) > Compile Permalink > ./content/blog/2024/11ty-bundle-28.md
2026-02-10T04:36:47.154Z Eleventy:Benchmark Benchmark      0ms   0%     4× (Aggregate) > Render Permalink > ./content/blog/2024/11ty-bundle-28.md
2026-02-10T04:36:47.154Z Eleventy:Benchmark Benchmark      0ms   0%     2× (Aggregate) > Compile Computed Data > ./content/blog/2024/11ty-bundle-28.md
2026-02-10T04:36:47.154Z Eleventy:Benchmark Benchmark      0ms   0%     2× (Aggregate) > Render Computed Data > ./content/blog/2024/11ty-bundle-28.md
2026-02-10T04:36:47.154Z Eleventy:Benchmark Benchmark      0ms   0%     4× (Aggregate) > Compile Permalink > ./content/blog/2024/11ty-bundle-29.md
2026-02-10T04:36:47.154Z Eleventy:Benchmark Benchmark      0ms   0%     4× (Aggregate) > Render Permalink > ./content/blog/2024/11ty-bundle-29.md
2026-02-10T04:36:47.154Z Eleventy:Benchmark Benchmark      0ms   0%     2× (Aggregate) > Compile Computed Data > ./content/blog/2024/11ty-bundle-29.md
2026-02-10T04:36:47.154Z Eleventy:Benchmark Benchmark      0ms   0%     2× (Aggregate) > Render Computed Data > ./content/blog/2024/11ty-bundle-29.md
2026-02-10T04:36:47.154Z Eleventy:Benchmark Benchmark      0ms   0%     4× (Aggregate) > Compile Permalink > ./content/blog/2024/11ty-bundle-30.md
2026-02-10T04:36:47.154Z Eleventy:Benchmark Benchmark      0ms   0%     4× (Aggregate) > Render Permalink > ./content/blog/2024/11ty-bundle-30.md
2026-02-10T04:36:47.154Z Eleventy:Benchmark Benchmark      0ms   0%     2× (Aggregate) > Compile Computed Data > ./content/blog/2024/11ty-bundle-30.md
2026-02-10T04:36:47.154Z Eleventy:Benchmark Benchmark      0ms   0%     2× (Aggregate) > Render Computed Data > ./content/blog/2024/11ty-bundle-30.md
2026-02-10T04:36:47.154Z Eleventy:Benchmark Benchmark      0ms   0%     4× (Aggregate) > Compile Permalink > ./content/blog/2024/11ty-bundle-31.md
2026-02-10T04:36:47.154Z Eleventy:Benchmark Benchmark      0ms   0%     4× (Aggregate) > Render Permalink > ./content/blog/2024/11ty-bundle-31.md
2026-02-10T04:36:47.154Z Eleventy:Benchmark Benchmark      0ms   0%     2× (Aggregate) > Compile Computed Data > ./content/blog/2024/11ty-bundle-31.md
2026-02-10T04:36:47.154Z Eleventy:Benchmark Benchmark      0ms   0%     2× (Aggregate) > Render Computed Data > ./content/blog/2024/11ty-bundle-31.md
2026-02-10T04:36:47.154Z Eleventy:Benchmark Benchmark      0ms   0%     4× (Aggregate) > Compile Permalink > ./content/blog/2024/11ty-bundle-32.md
2026-02-10T04:36:47.154Z Eleventy:Benchmark Benchmark      0ms   0%     4× (Aggregate) > Render Permalink > ./content/blog/2024/11ty-bundle-32.md
2026-02-10T04:36:47.154Z Eleventy:Benchmark Benchmark      0ms   0%     2× (Aggregate) > Compile Computed Data > ./content/blog/2024/11ty-bundle-32.md
2026-02-10T04:36:47.154Z Eleventy:Benchmark Benchmark      0ms   0%     2× (Aggregate) > Render Computed Data > ./content/blog/2024/11ty-bundle-32.md
2026-02-10T04:36:47.154Z Eleventy:Benchmark Benchmark      0ms   0%     4× (Aggregate) > Compile Permalink > ./content/blog/2024/11ty-bundle-33.md
2026-02-10T04:36:47.154Z Eleventy:Benchmark Benchmark      0ms   0%     4× (Aggregate) > Render Permalink > ./content/blog/2024/11ty-bundle-33.md
2026-02-10T04:36:47.154Z Eleventy:Benchmark Benchmark      0ms   0%     2× (Aggregate) > Compile Computed Data > ./content/blog/2024/11ty-bundle-33.md
2026-02-10T04:36:47.154Z Eleventy:Benchmark Benchmark      0ms   0%     2× (Aggregate) > Render Computed Data > ./content/blog/2024/11ty-bundle-33.md
2026-02-10T04:36:47.154Z Eleventy:Benchmark Benchmark      0ms   0%     4× (Aggregate) > Compile Permalink > ./content/blog/2024/11ty-bundle-34.md
2026-02-10T04:36:47.154Z Eleventy:Benchmark Benchmark      0ms   0%     4× (Aggregate) > Render Permalink > ./content/blog/2024/11ty-bundle-34.md
2026-02-10T04:36:47.154Z Eleventy:Benchmark Benchmark      0ms   0%     2× (Aggregate) > Compile Computed Data > ./content/blog/2024/11ty-bundle-34.md
2026-02-10T04:36:47.154Z Eleventy:Benchmark Benchmark      0ms   0%     2× (Aggregate) > Render Computed Data > ./content/blog/2024/11ty-bundle-34.md
2026-02-10T04:36:47.154Z Eleventy:Benchmark Benchmark      0ms   0%     4× (Aggregate) > Compile Permalink > ./content/blog/2024/11ty-bundle-35.md
2026-02-10T04:36:47.154Z Eleventy:Benchmark Benchmark      0ms   0%     4× (Aggregate) > Render Permalink > ./content/blog/2024/11ty-bundle-35.md
2026-02-10T04:36:47.154Z Eleventy:Benchmark Benchmark      0ms   0%     2× (Aggregate) > Compile Computed Data > ./content/blog/2024/11ty-bundle-35.md
2026-02-10T04:36:47.154Z Eleventy:Benchmark Benchmark      0ms   0%     2× (Aggregate) > Render Computed Data > ./content/blog/2024/11ty-bundle-35.md
2026-02-10T04:36:47.154Z Eleventy:Benchmark Benchmark      0ms   0%     4× (Aggregate) > Compile Permalink > ./content/blog/2024/11ty-bundle-36.md
2026-02-10T04:36:47.154Z Eleventy:Benchmark Benchmark      0ms   0%     4× (Aggregate) > Render Permalink > ./content/blog/2024/11ty-bundle-36.md
2026-02-10T04:36:47.154Z Eleventy:Benchmark Benchmark      0ms   0%     2× (Aggregate) > Compile Computed Data > ./content/blog/2024/11ty-bundle-36.md
2026-02-10T04:36:47.154Z Eleventy:Benchmark Benchmark      0ms   0%     2× (Aggregate) > Render Computed Data > ./content/blog/2024/11ty-bundle-36.md
2026-02-10T04:36:47.154Z Eleventy:Benchmark Benchmark      0ms   0%     4× (Aggregate) > Compile Permalink > ./content/blog/2024/11ty-bundle-37.md
2026-02-10T04:36:47.154Z Eleventy:Benchmark Benchmark      0ms   0%     4× (Aggregate) > Render Permalink > ./content/blog/2024/11ty-bundle-37.md
2026-02-10T04:36:47.154Z Eleventy:Benchmark Benchmark      0ms   0%     2× (Aggregate) > Compile Computed Data > ./content/blog/2024/11ty-bundle-37.md
2026-02-10T04:36:47.154Z Eleventy:Benchmark Benchmark      0ms   0%     2× (Aggregate) > Render Computed Data > ./content/blog/2024/11ty-bundle-37.md
2026-02-10T04:36:47.154Z Eleventy:Benchmark Benchmark      0ms   0%     4× (Aggregate) > Compile Permalink > ./content/blog/2024/11ty-bundle-38.md
2026-02-10T04:36:47.154Z Eleventy:Benchmark Benchmark      0ms   0%     4× (Aggregate) > Render Permalink > ./content/blog/2024/11ty-bundle-38.md
2026-02-10T04:36:47.154Z Eleventy:Benchmark Benchmark      0ms   0%     2× (Aggregate) > Compile Computed Data > ./content/blog/2024/11ty-bundle-38.md
2026-02-10T04:36:47.154Z Eleventy:Benchmark Benchmark      0ms   0%     2× (Aggregate) > Render Computed Data > ./content/blog/2024/11ty-bundle-38.md
2026-02-10T04:36:47.154Z Eleventy:Benchmark Benchmark      0ms   0%     4× (Aggregate) > Compile Permalink > ./content/blog/2024/11ty-bundle-39.md
2026-02-10T04:36:47.154Z Eleventy:Benchmark Benchmark      0ms   0%     4× (Aggregate) > Render Permalink > ./content/blog/2024/11ty-bundle-39.md
2026-02-10T04:36:47.154Z Eleventy:Benchmark Benchmark      0ms   0%     2× (Aggregate) > Compile Computed Data > ./content/blog/2024/11ty-bundle-39.md
2026-02-10T04:36:47.154Z Eleventy:Benchmark Benchmark      0ms   0%     2× (Aggregate) > Render Computed Data > ./content/blog/2024/11ty-bundle-39.md
2026-02-10T04:36:47.154Z Eleventy:Benchmark Benchmark      0ms   0%     4× (Aggregate) > Compile Permalink > ./content/blog/2024/11ty-bundle-40.md
2026-02-10T04:36:47.154Z Eleventy:Benchmark Benchmark      0ms   0%     4× (Aggregate) > Render Permalink > ./content/blog/2024/11ty-bundle-40.md
2026-02-10T04:36:47.154Z Eleventy:Benchmark Benchmark      0ms   0%     2× (Aggregate) > Compile Computed Data > ./content/blog/2024/11ty-bundle-40.md
2026-02-10T04:36:47.154Z Eleventy:Benchmark Benchmark      0ms   0%     2× (Aggregate) > Render Computed Data > ./content/blog/2024/11ty-bundle-40.md
2026-02-10T04:36:47.154Z Eleventy:Benchmark Benchmark      0ms   0%     4× (Aggregate) > Compile Permalink > ./content/blog/2024/11ty-bundle-41.md
2026-02-10T04:36:47.154Z Eleventy:Benchmark Benchmark      0ms   0%     4× (Aggregate) > Render Permalink > ./content/blog/2024/11ty-bundle-41.md
2026-02-10T04:36:47.154Z Eleventy:Benchmark Benchmark      0ms   0%     2× (Aggregate) > Compile Computed Data > ./content/blog/2024/11ty-bundle-41.md
2026-02-10T04:36:47.154Z Eleventy:Benchmark Benchmark      0ms   0%     2× (Aggregate) > Render Computed Data > ./content/blog/2024/11ty-bundle-41.md
2026-02-10T04:36:47.154Z Eleventy:Benchmark Benchmark      0ms   0%     4× (Aggregate) > Compile Permalink > ./content/blog/2024/11ty-bundle-42.md
2026-02-10T04:36:47.154Z Eleventy:Benchmark Benchmark      0ms   0%     4× (Aggregate) > Render Permalink > ./content/blog/2024/11ty-bundle-42.md
2026-02-10T04:36:47.154Z Eleventy:Benchmark Benchmark      0ms   0%     2× (Aggregate) > Compile Computed Data > ./content/blog/2024/11ty-bundle-42.md
2026-02-10T04:36:47.154Z Eleventy:Benchmark Benchmark      0ms   0%     2× (Aggregate) > Render Computed Data > ./content/blog/2024/11ty-bundle-42.md
2026-02-10T04:36:47.154Z Eleventy:Benchmark Benchmark      0ms   0%     4× (Aggregate) > Compile Permalink > ./content/blog/2024/11ty-bundle-43.md
2026-02-10T04:36:47.154Z Eleventy:Benchmark Benchmark      0ms   0%     4× (Aggregate) > Render Permalink > ./content/blog/2024/11ty-bundle-43.md
2026-02-10T04:36:47.154Z Eleventy:Benchmark Benchmark      0ms   0%     2× (Aggregate) > Compile Computed Data > ./content/blog/2024/11ty-bundle-43.md
2026-02-10T04:36:47.154Z Eleventy:Benchmark Benchmark      0ms   0%     2× (Aggregate) > Render Computed Data > ./content/blog/2024/11ty-bundle-43.md
2026-02-10T04:36:47.154Z Eleventy:Benchmark Benchmark      0ms   0%     4× (Aggregate) > Compile Permalink > ./content/blog/2024/11ty-bundle-44.md
2026-02-10T04:36:47.154Z Eleventy:Benchmark Benchmark      0ms   0%     4× (Aggregate) > Render Permalink > ./content/blog/2024/11ty-bundle-44.md
2026-02-10T04:36:47.154Z Eleventy:Benchmark Benchmark      0ms   0%     2× (Aggregate) > Compile Computed Data > ./content/blog/2024/11ty-bundle-44.md
2026-02-10T04:36:47.154Z Eleventy:Benchmark Benchmark      0ms   0%     2× (Aggregate) > Render Computed Data > ./content/blog/2024/11ty-bundle-44.md
2026-02-10T04:36:47.154Z Eleventy:Benchmark Benchmark      0ms   0%     4× (Aggregate) > Compile Permalink > ./content/blog/2024/11ty-bundle-45.md
2026-02-10T04:36:47.154Z Eleventy:Benchmark Benchmark      0ms   0%     4× (Aggregate) > Render Permalink > ./content/blog/2024/11ty-bundle-45.md
2026-02-10T04:36:47.154Z Eleventy:Benchmark Benchmark      0ms   0%     2× (Aggregate) > Compile Computed Data > ./content/blog/2024/11ty-bundle-45.md
2026-02-10T04:36:47.154Z Eleventy:Benchmark Benchmark      0ms   0%     2× (Aggregate) > Render Computed Data > ./content/blog/2024/11ty-bundle-45.md
2026-02-10T04:36:47.154Z Eleventy:Benchmark Benchmark      0ms   0%     4× (Aggregate) > Compile Permalink > ./content/blog/2024/11ty-bundle-46.md
2026-02-10T04:36:47.154Z Eleventy:Benchmark Benchmark      0ms   0%     4× (Aggregate) > Render Permalink > ./content/blog/2024/11ty-bundle-46.md
2026-02-10T04:36:47.154Z Eleventy:Benchmark Benchmark      0ms   0%     2× (Aggregate) > Compile Computed Data > ./content/blog/2024/11ty-bundle-46.md
2026-02-10T04:36:47.154Z Eleventy:Benchmark Benchmark      0ms   0%     2× (Aggregate) > Render Computed Data > ./content/blog/2024/11ty-bundle-46.md
2026-02-10T04:36:47.154Z Eleventy:Benchmark Benchmark      0ms   0%     4× (Aggregate) > Compile Permalink > ./content/blog/2024/11ty-bundle-47.md
2026-02-10T04:36:47.154Z Eleventy:Benchmark Benchmark      0ms   0%     4× (Aggregate) > Render Permalink > ./content/blog/2024/11ty-bundle-47.md
2026-02-10T04:36:47.154Z Eleventy:Benchmark Benchmark      0ms   0%     2× (Aggregate) > Compile Computed Data > ./content/blog/2024/11ty-bundle-47.md
2026-02-10T04:36:47.154Z Eleventy:Benchmark Benchmark      0ms   0%     2× (Aggregate) > Render Computed Data > ./content/blog/2024/11ty-bundle-47.md
2026-02-10T04:36:47.154Z Eleventy:Benchmark Benchmark      0ms   0%     4× (Aggregate) > Compile Permalink > ./content/blog/2024/11ty-bundle-48.md
2026-02-10T04:36:47.154Z Eleventy:Benchmark Benchmark      0ms   0%     4× (Aggregate) > Render Permalink > ./content/blog/2024/11ty-bundle-48.md
2026-02-10T04:36:47.154Z Eleventy:Benchmark Benchmark      0ms   0%     2× (Aggregate) > Compile Computed Data > ./content/blog/2024/11ty-bundle-48.md
2026-02-10T04:36:47.154Z Eleventy:Benchmark Benchmark      0ms   0%     2× (Aggregate) > Render Computed Data > ./content/blog/2024/11ty-bundle-48.md
2026-02-10T04:36:47.154Z Eleventy:Benchmark Benchmark      0ms   0%     4× (Aggregate) > Compile Permalink > ./content/blog/2024/11ty-bundle-49.md
2026-02-10T04:36:47.154Z Eleventy:Benchmark Benchmark      0ms   0%     4× (Aggregate) > Render Permalink > ./content/blog/2024/11ty-bundle-49.md
2026-02-10T04:36:47.154Z Eleventy:Benchmark Benchmark      0ms   0%     2× (Aggregate) > Compile Computed Data > ./content/blog/2024/11ty-bundle-49.md
2026-02-10T04:36:47.154Z Eleventy:Benchmark Benchmark      0ms   0%     2× (Aggregate) > Render Computed Data > ./content/blog/2024/11ty-bundle-49.md
2026-02-10T04:36:47.154Z Eleventy:Benchmark Benchmark      0ms   0%     4× (Aggregate) > Compile Permalink > ./content/blog/2024/11ty-bundle-50.md
2026-02-10T04:36:47.154Z Eleventy:Benchmark Benchmark      0ms   0%     4× (Aggregate) > Render Permalink > ./content/blog/2024/11ty-bundle-50.md
2026-02-10T04:36:47.154Z Eleventy:Benchmark Benchmark      0ms   0%     2× (Aggregate) > Compile Computed Data > ./content/blog/2024/11ty-bundle-50.md
2026-02-10T04:36:47.154Z Eleventy:Benchmark Benchmark      0ms   0%     2× (Aggregate) > Render Computed Data > ./content/blog/2024/11ty-bundle-50.md
2026-02-10T04:36:47.154Z Eleventy:Benchmark Benchmark      0ms   0%     4× (Aggregate) > Compile Permalink > ./content/blog/2024/11ty-bundle-51.md
2026-02-10T04:36:47.154Z Eleventy:Benchmark Benchmark      0ms   0%     4× (Aggregate) > Render Permalink > ./content/blog/2024/11ty-bundle-51.md
2026-02-10T04:36:47.154Z Eleventy:Benchmark Benchmark      0ms   0%     2× (Aggregate) > Compile Computed Data > ./content/blog/2024/11ty-bundle-51.md
2026-02-10T04:36:47.154Z Eleventy:Benchmark Benchmark      0ms   0%     2× (Aggregate) > Render Computed Data > ./content/blog/2024/11ty-bundle-51.md
2026-02-10T04:36:47.154Z Eleventy:Benchmark Benchmark      0ms   0%     4× (Aggregate) > Compile Permalink > ./content/blog/2024/11ty-bundle-52.md
2026-02-10T04:36:47.154Z Eleventy:Benchmark Benchmark      0ms   0%     4× (Aggregate) > Render Permalink > ./content/blog/2024/11ty-bundle-52.md
2026-02-10T04:36:47.154Z Eleventy:Benchmark Benchmark      0ms   0%     2× (Aggregate) > Compile Computed Data > ./content/blog/2024/11ty-bundle-52.md
2026-02-10T04:36:47.154Z Eleventy:Benchmark Benchmark      0ms   0%     2× (Aggregate) > Render Computed Data > ./content/blog/2024/11ty-bundle-52.md
2026-02-10T04:36:47.154Z Eleventy:Benchmark Benchmark      0ms   0%     4× (Aggregate) > Compile Permalink > ./content/blog/2024/11ty-bundle-53.md
2026-02-10T04:36:47.154Z Eleventy:Benchmark Benchmark      0ms   0%     4× (Aggregate) > Render Permalink > ./content/blog/2024/11ty-bundle-53.md
2026-02-10T04:36:47.154Z Eleventy:Benchmark Benchmark      0ms   0%     2× (Aggregate) > Compile Computed Data > ./content/blog/2024/11ty-bundle-53.md
2026-02-10T04:36:47.154Z Eleventy:Benchmark Benchmark      0ms   0%     2× (Aggregate) > Render Computed Data > ./content/blog/2024/11ty-bundle-53.md
2026-02-10T04:36:47.154Z Eleventy:Benchmark Benchmark      0ms   0%     4× (Aggregate) > Compile Permalink > ./content/blog/2024/11ty-bundle-54.md
2026-02-10T04:36:47.154Z Eleventy:Benchmark Benchmark      0ms   0%     4× (Aggregate) > Render Permalink > ./content/blog/2024/11ty-bundle-54.md
2026-02-10T04:36:47.154Z Eleventy:Benchmark Benchmark      0ms   0%     2× (Aggregate) > Compile Computed Data > ./content/blog/2024/11ty-bundle-54.md
2026-02-10T04:36:47.154Z Eleventy:Benchmark Benchmark      0ms   0%     2× (Aggregate) > Render Computed Data > ./content/blog/2024/11ty-bundle-54.md
2026-02-10T04:36:47.154Z Eleventy:Benchmark Benchmark      0ms   0%     4× (Aggregate) > Compile Permalink > ./content/blog/2024/11ty-bundle-55.md
2026-02-10T04:36:47.154Z Eleventy:Benchmark Benchmark      0ms   0%     4× (Aggregate) > Render Permalink > ./content/blog/2024/11ty-bundle-55.md
2026-02-10T04:36:47.154Z Eleventy:Benchmark Benchmark      0ms   0%     2× (Aggregate) > Compile Computed Data > ./content/blog/2024/11ty-bundle-55.md
2026-02-10T04:36:47.154Z Eleventy:Benchmark Benchmark      0ms   0%     2× (Aggregate) > Render Computed Data > ./content/blog/2024/11ty-bundle-55.md
2026-02-10T04:36:47.154Z Eleventy:Benchmark Benchmark      0ms   0%     4× (Aggregate) > Compile Permalink > ./content/blog/2024/11ty-bundle-56.md
2026-02-10T04:36:47.154Z Eleventy:Benchmark Benchmark      0ms   0%     4× (Aggregate) > Render Permalink > ./content/blog/2024/11ty-bundle-56.md
2026-02-10T04:36:47.154Z Eleventy:Benchmark Benchmark      0ms   0%     2× (Aggregate) > Compile Computed Data > ./content/blog/2024/11ty-bundle-56.md
2026-02-10T04:36:47.154Z Eleventy:Benchmark Benchmark      0ms   0%     2× (Aggregate) > Render Computed Data > ./content/blog/2024/11ty-bundle-56.md
2026-02-10T04:36:47.154Z Eleventy:Benchmark Benchmark      0ms   0%     4× (Aggregate) > Compile Permalink > ./content/blog/2024/11ty-bundle-57.md
2026-02-10T04:36:47.154Z Eleventy:Benchmark Benchmark      0ms   0%     4× (Aggregate) > Render Permalink > ./content/blog/2024/11ty-bundle-57.md
2026-02-10T04:36:47.154Z Eleventy:Benchmark Benchmark      0ms   0%     2× (Aggregate) > Compile Computed Data > ./content/blog/2024/11ty-bundle-57.md
2026-02-10T04:36:47.154Z Eleventy:Benchmark Benchmark      0ms   0%     2× (Aggregate) > Render Computed Data > ./content/blog/2024/11ty-bundle-57.md
2026-02-10T04:36:47.154Z Eleventy:Benchmark Benchmark      0ms   0%     4× (Aggregate) > Compile Permalink > ./content/blog/2024/11ty-bundle-58.md
2026-02-10T04:36:47.154Z Eleventy:Benchmark Benchmark      0ms   0%     4× (Aggregate) > Render Permalink > ./content/blog/2024/11ty-bundle-58.md
2026-02-10T04:36:47.154Z Eleventy:Benchmark Benchmark      0ms   0%     2× (Aggregate) > Compile Computed Data > ./content/blog/2024/11ty-bundle-58.md
2026-02-10T04:36:47.154Z Eleventy:Benchmark Benchmark      0ms   0%     2× (Aggregate) > Render Computed Data > ./content/blog/2024/11ty-bundle-58.md
2026-02-10T04:36:47.154Z Eleventy:Benchmark Benchmark      0ms   0%     4× (Aggregate) > Compile Permalink > ./content/blog/2024/11ty-bundle-59.md
2026-02-10T04:36:47.154Z Eleventy:Benchmark Benchmark      0ms   0%     4× (Aggregate) > Render Permalink > ./content/blog/2024/11ty-bundle-59.md
2026-02-10T04:36:47.154Z Eleventy:Benchmark Benchmark      0ms   0%     2× (Aggregate) > Compile Computed Data > ./content/blog/2024/11ty-bundle-59.md
2026-02-10T04:36:47.154Z Eleventy:Benchmark Benchmark      0ms   0%     2× (Aggregate) > Render Computed Data > ./content/blog/2024/11ty-bundle-59.md
2026-02-10T04:36:47.154Z Eleventy:Benchmark Benchmark      0ms   0%     4× (Aggregate) > Compile Permalink > ./content/blog/2024/11ty-bundle-60.md
2026-02-10T04:36:47.154Z Eleventy:Benchmark Benchmark      0ms   0%     4× (Aggregate) > Render Permalink > ./content/blog/2024/11ty-bundle-60.md
2026-02-10T04:36:47.154Z Eleventy:Benchmark Benchmark      0ms   0%     2× (Aggregate) > Compile Computed Data > ./content/blog/2024/11ty-bundle-60.md
2026-02-10T04:36:47.154Z Eleventy:Benchmark Benchmark      0ms   0%     2× (Aggregate) > Render Computed Data > ./content/blog/2024/11ty-bundle-60.md
2026-02-10T04:36:47.154Z Eleventy:Benchmark Benchmark      0ms   0%     4× (Aggregate) > Compile Permalink > ./content/blog/2024/11ty-bundle-61.md
2026-02-10T04:36:47.154Z Eleventy:Benchmark Benchmark      0ms   0%     4× (Aggregate) > Render Permalink > ./content/blog/2024/11ty-bundle-61.md
2026-02-10T04:36:47.154Z Eleventy:Benchmark Benchmark      0ms   0%     2× (Aggregate) > Compile Computed Data > ./content/blog/2024/11ty-bundle-61.md
2026-02-10T04:36:47.154Z Eleventy:Benchmark Benchmark      0ms   0%     2× (Aggregate) > Render Computed Data > ./content/blog/2024/11ty-bundle-61.md
2026-02-10T04:36:47.154Z Eleventy:Benchmark Benchmark      0ms   0%     4× (Aggregate) > Compile Permalink > ./content/blog/2024/11ty-bundle-62.md
2026-02-10T04:36:47.154Z Eleventy:Benchmark Benchmark      0ms   0%     4× (Aggregate) > Render Permalink > ./content/blog/2024/11ty-bundle-62.md
2026-02-10T04:36:47.154Z Eleventy:Benchmark Benchmark      0ms   0%     2× (Aggregate) > Compile Computed Data > ./content/blog/2024/11ty-bundle-62.md
2026-02-10T04:36:47.154Z Eleventy:Benchmark Benchmark      0ms   0%     2× (Aggregate) > Render Computed Data > ./content/blog/2024/11ty-bundle-62.md
2026-02-10T04:36:47.154Z Eleventy:Benchmark Benchmark      0ms   0%     4× (Aggregate) > Compile Permalink > ./content/blog/2024/11ty-bundle-63.md
2026-02-10T04:36:47.154Z Eleventy:Benchmark Benchmark      0ms   0%     4× (Aggregate) > Render Permalink > ./content/blog/2024/11ty-bundle-63.md
2026-02-10T04:36:47.154Z Eleventy:Benchmark Benchmark      0ms   0%     2× (Aggregate) > Compile Computed Data > ./content/blog/2024/11ty-bundle-63.md
2026-02-10T04:36:47.154Z Eleventy:Benchmark Benchmark      0ms   0%     2× (Aggregate) > Render Computed Data > ./content/blog/2024/11ty-bundle-63.md
2026-02-10T04:36:47.154Z Eleventy:Benchmark Benchmark      0ms   0%     4× (Aggregate) > Compile Permalink > ./content/blog/2025/11ty-bundle-64.md
2026-02-10T04:36:47.154Z Eleventy:Benchmark Benchmark      0ms   0%     4× (Aggregate) > Render Permalink > ./content/blog/2025/11ty-bundle-64.md
2026-02-10T04:36:47.154Z Eleventy:Benchmark Benchmark      0ms   0%     2× (Aggregate) > Compile Computed Data > ./content/blog/2025/11ty-bundle-64.md
2026-02-10T04:36:47.154Z Eleventy:Benchmark Benchmark      0ms   0%     2× (Aggregate) > Render Computed Data > ./content/blog/2025/11ty-bundle-64.md
2026-02-10T04:36:47.154Z Eleventy:Benchmark Benchmark      0ms   0%     4× (Aggregate) > Compile Permalink > ./content/blog/2025/11ty-bundle-65.md
2026-02-10T04:36:47.154Z Eleventy:Benchmark Benchmark      0ms   0%     4× (Aggregate) > Render Permalink > ./content/blog/2025/11ty-bundle-65.md
2026-02-10T04:36:47.154Z Eleventy:Benchmark Benchmark      0ms   0%     2× (Aggregate) > Compile Computed Data > ./content/blog/2025/11ty-bundle-65.md
2026-02-10T04:36:47.154Z Eleventy:Benchmark Benchmark      0ms   0%     2× (Aggregate) > Render Computed Data > ./content/blog/2025/11ty-bundle-65.md
2026-02-10T04:36:47.154Z Eleventy:Benchmark Benchmark      0ms   0%     4× (Aggregate) > Compile Permalink > ./content/blog/2025/11ty-bundle-66.md
2026-02-10T04:36:47.154Z Eleventy:Benchmark Benchmark      0ms   0%     4× (Aggregate) > Render Permalink > ./content/blog/2025/11ty-bundle-66.md
2026-02-10T04:36:47.154Z Eleventy:Benchmark Benchmark      0ms   0%     2× (Aggregate) > Compile Computed Data > ./content/blog/2025/11ty-bundle-66.md
2026-02-10T04:36:47.154Z Eleventy:Benchmark Benchmark      0ms   0%     2× (Aggregate) > Render Computed Data > ./content/blog/2025/11ty-bundle-66.md
2026-02-10T04:36:47.154Z Eleventy:Benchmark Benchmark      0ms   0%     4× (Aggregate) > Compile Permalink > ./content/blog/2025/11ty-bundle-67.md
2026-02-10T04:36:47.154Z Eleventy:Benchmark Benchmark      0ms   0%     4× (Aggregate) > Render Permalink > ./content/blog/2025/11ty-bundle-67.md
2026-02-10T04:36:47.155Z Eleventy:Benchmark Benchmark      0ms   0%     2× (Aggregate) > Compile Computed Data > ./content/blog/2025/11ty-bundle-67.md
2026-02-10T04:36:47.155Z Eleventy:Benchmark Benchmark      0ms   0%     2× (Aggregate) > Render Computed Data > ./content/blog/2025/11ty-bundle-67.md
2026-02-10T04:36:47.155Z Eleventy:Benchmark Benchmark      0ms   0%     4× (Aggregate) > Compile Permalink > ./content/blog/2025/11ty-bundle-68.md
2026-02-10T04:36:47.155Z Eleventy:Benchmark Benchmark      0ms   0%     4× (Aggregate) > Render Permalink > ./content/blog/2025/11ty-bundle-68.md
2026-02-10T04:36:47.155Z Eleventy:Benchmark Benchmark      0ms   0%     2× (Aggregate) > Compile Computed Data > ./content/blog/2025/11ty-bundle-68.md
2026-02-10T04:36:47.155Z Eleventy:Benchmark Benchmark      0ms   0%     2× (Aggregate) > Render Computed Data > ./content/blog/2025/11ty-bundle-68.md
2026-02-10T04:36:47.155Z Eleventy:Benchmark Benchmark      0ms   0%     4× (Aggregate) > Compile Permalink > ./content/blog/2025/11ty-bundle-69.md
2026-02-10T04:36:47.155Z Eleventy:Benchmark Benchmark      0ms   0%     4× (Aggregate) > Render Permalink > ./content/blog/2025/11ty-bundle-69.md
2026-02-10T04:36:47.155Z Eleventy:Benchmark Benchmark      0ms   0%     2× (Aggregate) > Compile Computed Data > ./content/blog/2025/11ty-bundle-69.md
2026-02-10T04:36:47.155Z Eleventy:Benchmark Benchmark      0ms   0%     2× (Aggregate) > Render Computed Data > ./content/blog/2025/11ty-bundle-69.md
2026-02-10T04:36:47.155Z Eleventy:Benchmark Benchmark      0ms   0%     4× (Aggregate) > Compile Permalink > ./content/blog/2025/11ty-bundle-70.md
2026-02-10T04:36:47.155Z Eleventy:Benchmark Benchmark      0ms   0%     4× (Aggregate) > Render Permalink > ./content/blog/2025/11ty-bundle-70.md
